corp_name,nm,birth_ym,ofcps,rgist_exctv_at,main_career,source_year,years_before_delisting,위험기업,위험종목코드
멜파스,권순원,1969년 04월,사외이사,사외이사,"□ 서울대학교 경영학 학사
□ Booz·Allen&Hamilton 컨설턴트
□ 기획예산처 공공2팀
□ KTF 법인영업팀
□ 기획예산처 공기업정책과
□ 딜로이트안진회계법인 공공부문 리더
□ 진경영컨설팅(유) 대표(현)",2021,2,멜파스,096640
멜파스,반경수,1964년 03월,감사,감사,"□ 스페인 마드리드 국립대학교 국제정치학 박사
□ 삼성물산 미디어사업팀 팀장
□ 삼성그룹 회장비서실 전략홍보팀/사회공헌팀
□ The Media & Partners Co. 대표이사",2021,2,멜파스,096640
엠피씨플러스,성상윤,1972년 12월,대표이사,사내이사,"맥쿼리증권(주)
엠피씨플러스 대표이사",2022,1,엠피씨플러스,050540
엠피씨플러스,조성완,1960년 12월,대표이사,사내이사,"메타넷엠씨씨 대표이사
엠피씨플러스 대표이사",2022,1,엠피씨플러스,050540
엠피씨플러스,김옥경,1971년 01월,상무,사내이사,엠피씨플러스 TS운영본부장,2022,1,엠피씨플러스,050540
엠피씨플러스,노승권,1965년 04월,이사,사외이사,"대구지방검찰청 검사장
법무법인 제현 변호사",2022,1,엠피씨플러스,050540
엠피씨플러스,문원호,1967년 06월,감사,감사,"한국테크놀로지 감사
한국코퍼레이션 감사",2022,1,엠피씨플러스,050540
엠피씨플러스,윤형식,1991년 04월,이사,사내이사,성산홀딩스 대표이사,2021,2,엠피씨플러스,050540
제이웨이,홍병한,1955년 03월,대표이사,사내이사,"(주)디에프 감사
현대증권 지점장",2022,1,제이웨이,058420
제이웨이,김도곤,1965년 08월,사외이사,사외이사,수소에너지네트워크 이사,2022,1,제이웨이,058420
제이웨이,임종희,1963년 08월,사외이사,사외이사,한텍무역(주) 대표이사,2022,1,제이웨이,058420
제이웨이,최윤성,1969년 01월,사외이사,사외이사,더뉴스그룹 국장,2022,1,제이웨이,058420
제이웨이,문형석,1976년 10월,감사,감사,현대회계법인 이사,2022,1,제이웨이,058420
제이웨이,이인범,1971년 07월,사내이사,사내이사,"㈜온타운대표이사
 ㈜제이웨이영상사업실장",2021,2,제이웨이,058420
코원플레이,"이승훈
(*)",1976년 11월,대표이사,사내이사,"한양대학교 정치외교학과 졸업
전) 네오플 경영기획실장
전) 구름커뮤니케이션 대표이사
전) 마제스타 사장",2022,1,코원플레이,056000
코원플레이,황성규,1967년 03월,이사,사내이사,"서울벤처대학원대학교 IT경영학과 석사 졸업
현) (주)코원이엔지 대표이사",2022,1,코원플레이,056000
코원플레이,장명진,1960년 10월,이사,사내이사,"동양미래대학교 건축공학과 졸업
전) 보영강무역유한공사 법인장 
현) (주)코원홀딩스 대표이사
현) (주)COWON 경영기획 부사장",2022,1,코원플레이,056000
코원플레이,손경호,1972년 05월,사외이사,사외이사,"경기대학교 정치전문대학원 정치법학 졸업
전) 대구신문 국회출입기자
전) 경북매일 국회출입기자
현) 경북도민일보 서울취재본부장",2022,1,코원플레이,056000
코원플레이,"김효상
(**)",1979년 09월,감사,감사,"한양대학교 대학원 회계학석사
현)세무그룹세경대표",2022,1,코원플레이,056000
코원플레이,이승훈,1976년 11월,대표이사,사내이사,"한양대학교 정치외교학과 졸업
전) 네오플 경영기획실장
전) 구름커뮤니케이션 대표이사
전) 마제스타 사장",2021,2,코원플레이,056000
코원플레이,김효상,1979년 09월,감사,감사,"한양대학교 대학원 회계학석사
현)세무그룹세경대표",2021,2,코원플레이,056000
유네코,박동필,1964년 07월,대표이사,사내이사,"　서울과학기술대학교 공학박사
㈜에너그린 대표이사",2022,1,유네코,064510
유네코,김종원,1964년 01월,대표이사,사내이사,"한국투자증권(00~18)
현) 시너지바이오조합 대표조합원
현) (주)디에스케이 대표이사
현) 코디 대표이사",2022,1,유네코,064510
유네코,박종식,1959년 11월,사외이사,사외이사,"동아대학교 경제학과 졸
 부산대학교 행정학 석사
 (주)세원 전무이사(83~08)
 부산테크노파크 전문위원(08~13)
 현) (주)미래경영자문 대표",2022,1,유네코,064510
유네코,김준연,1984년 08월,사내이사,사내이사,현) 시너지파트너스,2022,1,유네코,064510
유네코,장민수,1982년 09월,감사,감사,"한양대학교 행정학과 졸
 전남대학교 법학전문대학원 석사
 법무법인 소명(12~13)
 법률사무소 영민(13~17)
현) 법무법인 영민 대표변호사",2022,1,유네코,064510
유네코,이명준,1966년 02월,전무,미등기,"부산외국어대학교 무역할과 졸,
부산은행 (92~21)
BNK투자증권 상무보",2022,1,유네코,064510
유네코,서광수,1971년 08월, 상무 ,미등기,"㈜ 비에프테크 이사
 ㈜ 디지털옵틱 이사",2022,1,유네코,064510
유네코,문영배,1973년 07월, 상무 ,미등기,KAIST 정밀공학과,2022,1,유네코,064510
유네코,김판수,1958년 07월, 상무,미등기,"세아제강 도금팀장
 세아홀딩스 CTO",2021,2,유네코,064510
유네코,김상렬,1966년 04월, 부사장 ,미등기,"한외종합금융
에스아이티 글로벌 부사장
 ㈜엠지에이치인터내셔널 부사장",2021,2,유네코,064510
유네코,산티아고 포쉐,1975년 08월, 이사,미등기,"Hatch Ltd.
 Insight R&D Inc.대표",2021,2,유네코,064510
참존글로벌,박효식,1960년 01월,대표이사,사내이사,현) (주)씨에스에너텍 대표이사전) 참존생활건강(주) 대표이사,2021,1,참존글로벌,158310
참존글로벌,이홍배,1966년 10월,사내이사,사내이사,전) (주)씨에스에너텍 대표이사,2021,1,참존글로벌,158310
참존글로벌,김일근,1962년 12월,사외이사,사외이사,"전) 연세대학교 경영학과 졸업
현) 나래회계법인 경영컨설팅 부문장",2021,1,참존글로벌,158310
참존글로벌,김복산,1965년 01월,감사,감사,"전) 서울지방세무사회 회장
현) 세무법인 정평 대표세무사
현) (주)참존 감사",2021,1,참존글로벌,158310
참존글로벌,이강세,1962년 02월,대표이사,등기임원,"前 광주MBC 대표이사 사장
前 에너지밸리위원회 위원",2020,2,참존글로벌,158310
참존글로벌,김대영,1961년 07월,사내이사,등기임원,"서강대학교 신문방송학과
전) ㈜광장문화 대표이사",2020,2,참존글로벌,158310
참존글로벌,진승열,1974년 01월,사외이사,등기임원,"전) 애드티브이노베이션 이사
현) 에이원커뮤니케이션 대표",2020,2,참존글로벌,158310
참존글로벌,강동욱,1961년 10월,사외이사,등기임원,서울대학교 법학과 졸업법무법인 공명 대표 변호사,2020,2,참존글로벌,158310
참존글로벌,추연종,1972년 08월,감사,등기임원,"서울대학교 법학과 졸
전)서울지방변호사회 법제위원
현)법무법인 화담 변호사",2020,2,참존글로벌,158310
레드로버,위찬우,1974년 10월,대표이사,사내이사,"- 연세대학교 MBA
- 삼일회계법인 공인회계사
- 웅진홀딩스 전략팀장",2021,1,레드로버,060300
레드로버,박명자,1966년 05월,사내이사,사내이사,"-중국 길림대학교 국문학
- 중국 현대차 1차벤더사 이사
- 세계무역협회 옥타 상임이사
- ㈜테더스 이사",2021,1,레드로버,060300
레드로버,고은희,1974년 10월,사내이사,사내이사,"- 강원대학교 산업디자인 전공
- 한국사이버진흥원 강사
- 명지대학교 미래학습진로센터 전문상담운영위원
- 신구대학교 색채디자인과 강사",2021,1,레드로버,060300
레드로버,손현수,1972년 12월,사내이사,사내이사,"- 경상대학교 영문학
- 하나투어 싱가포르 지사 부장
- ㈜더물론코리아 해외영업부 부장
- 리더스영어학원 원장",2021,1,레드로버,060300
레드로버,오연화,1993년 09월,사외이사,사외이사,"- 동북재경대학교 법학원 학사, 석사- 중국법무법인 세택(Shizhe) 중국변호사- 중국법무법인 안지에(Anjie) 중국변호사",2021,1,레드로버,060300
레드로버,문공열,1966년 02월,감사,감사,- 중국인민대학교 겸임교수,2021,1,레드로버,060300
레드로버,윤종혁,1963년 01월,사내이사,등기임원,- ㈜트라이던트글로벌홀딩스 대표,2020,2,레드로버,060300
레드로버,이수철,1972년 11월,이사회의장,등기임원,"- 중국 인민대학교 법합 박사
- 서울대학교 중문학
- 중국법무법인 안지에(ANJIE)파트너&한국팀 대표- 전 ㈜바른손이앤에이 감사위원회 위원장(사외이사)- 주중한국대사관, 코트라 차이나, 콘진원 차이나 법률고문- 경희대학교 경영대학원 중국경영학과 겸임교수- 행정안전부 산하 지방공기업 경영평가위원",2020,2,레드로버,060300
레드로버,김종문,1975년 04월,사내이사,등기임원,중국 인민대학교 경영학 박사- 노키아&마이크로소프트 글로벌 구매팀장- (재)한중문화센터 북경사무소장,2020,2,레드로버,060300
레드로버,배병화,1974년 05월,사내이사,미등기임원,"중국 칭화대학교 EMBA
- 서울대학교 중어중문학 학사- 네이버㈜ 중국법인 주재원- ㈜YNK China(중국게임 퍼블리싱 본부장)- 네이버웹툰차이나 COO",2020,2,레드로버,060300
케이프이에스제4호기업인수목적,윤종연,1961년 12월,대표이사,사내이사,85.02 연세대학교 독어독문학과 학사 졸업87.02 연세대학교 독어독문학과 석사 졸업88.08~99.12 매일경제 경제부 기자 00.03~03.03 한국아이티벤처투자 책임심사역03.03~05.02 한국아이티벤처투자 상무이사05.02~09.03 키움인베스트먼트 상무이사 09.03~14.08 키움인베스트먼트 대표이사 17.03~17.09 케이프이에스스팩 대표이사14.08~현재 이에스인베스터 대표이사 ,2021,1,케이프이에스제4호,347140
케이프이에스제4호기업인수목적,곽종근,1973년 08월,기타비상무이사,기타비상무이사,01.02 서강대학교 경영학과 졸업09.05 퍼듀대학원 MBA 전공01.01~06.12 우리투자증권 기업금융팀 대리09.08~15.07 삼성증권 기업금융팀 부장 15.10~18.02 한화증권 IBA팀 팀장/부장18.02~현재 케이프투자증권 AI팀 팀장/이사,2021,1,케이프이에스제4호,347140
케이프이에스제4호기업인수목적,엄대훈,1974년 04월,사외이사,사외이사,"01.02 서강대학교 경제학과 졸업00.11~10.04 삼일회계법인 회계사 10.04~13.01 ㈜네오위즈씨알에스 본부장 13.01~18.01 ㈜화이트아웃 대표이사
18.01~19.11 성운회계법인 회계사 19.11~현재   삼덕회계법인 회계사",2021,1,케이프이에스제4호,347140
케이프이에스제4호기업인수목적,홍승일,1979년 12월,감사,감사,"06.02 연세대학교 정치외교학과 졸업
06.11 제48회 사법시험 합격
09.01 제38기 사법연수원 수료
09.02~ 현재 법무법인(유한) 태평양",2021,1,케이프이에스제4호,347140
케이프이에스제4호기업인수목적,윤종연 ,1961년 12월,"대표
이사",등기임원,85.02 연세대학교 독어독문학과 학사 졸업87.02 연세대학교 독어독문학과 석사 졸업88.08~99.12 매일경제 경제부 기자 00.03~03.03 한국아이티벤처투자 책임심사역03.03~05.02 한국아이티벤처투자 상무이사05.02~09.03 키움인베스트먼트 상무이사 09.03~14.08 키움인베스트먼트 대표이사 17.03~17.09 케이프이에스스팩 대표이사14.08~현재 이에스인베스터 대표이사 ,2020,2,케이프이에스제4호,347140
케이프이에스제4호기업인수목적,곽종근 ,1973년 08월,"기타
비상무이사",등기임원,01.02 서강대학교 경영학과 졸업09.05 퍼듀대학원 MBA 전공01.01~06.12 우리투자증권 기업금융팀 대리09.08~15.07 삼성증권 기업금융팀 부장 15.10~18.02 한화증권 IBA팀 팀장/부장18.02~현재 케이프증권 ECM팀 팀장/이사,2020,2,케이프이에스제4호,347140
케이프이에스제4호기업인수목적,이정훈 ,1972년 03월,감사,등기임원,99.02 서울대학교 법과대학 법학과 졸업05.02~18.12 법무법인 세종 근무17.01~현재 ㈜컬리 비상근 감사 19.01~현재 법무법인(유한) 태평양 근무,2020,2,케이프이에스제4호,347140
앤에스,김승우,1957년 07월,대표이사,사내이사,"카이스트 항공우주공학 박사
(주)삼성테크윈",2021,1,뉴로스,126870
앤에스,신승주,1964년 12월,이사,사내이사,"카이스트 기계공학과 항공우주전공 박사
삼성전자
삼성전기(수석연구원)",2021,1,뉴로스,126870
앤에스,김태완,1966년 09월,감사,감사,"제25회 공인회계사 자격취득
前 안건회계법인 (회계감사)
前 삼성증권, 교보증권 (기업공개)
現 진일세무법인 재직",2021,1,뉴로스,126870
앤에스,정윤,1957년 04월,이사,사외이사,"前 과학기술부 차관
前 한국과학창의재단 이사장
前 카이스트 초빙교수 겸 전북대 석좌교수
現 한국과학영재학교 교장",2021,1,뉴로스,126870
앤에스,김진선,1957년 03월,이사,등기임원,"University of Texas at Austin
회계학 박사
동국대학교 경영대학 학장 / 
경영전문대학 원장",2020,2,뉴로스,126870
와이앤넥스트,Lim Kean Hwa,1974년 07월,대표이사,사내이사,"- Standford College 경제학 졸업
- MK Production 사장- iMe 엔터테인먼트 CEO",2021,1,연이비앤티,090740
와이앤넥스트,김진아,1963년 04월,사외이사,사외이사,"NIA 데이터 사업 AI 코퍼스 정제작업
법무부 난민통역인증평가 및 교육
대법원 통역인증시험 평가
중국 천지시 천인계획 전문가
제18대 대한민국 대통령 취임 동시통역
중국 복단대학교 박사
한국외국어대학교 및 대학원 졸업",2021,1,연이비앤티,090740
와이앤넥스트,Li Zhengyi,1970년 12월,사내이사,사내이사,"- 중국인민대학 국제정치 전공학부 졸업
- 융휘통인터넷서비스유한회사 부사장-  iMe 엔터테인먼트 운영부 부사장",2021,1,연이비앤티,090740
와이앤넥스트,Gao Jinyi,1982년 08월,기타비상무이사,기타비상무이사,"- 홍콩대학 공상관리학MBA 졸업
- 평안증권유한회사 중국지역 투자 총괄- GBR Capital 이사",2021,1,연이비앤티,090740
와이앤넥스트,Rao Qing,1984년 06월,사외이사,사외이사,"- 광동외국어무역대학교 경제학 졸업
- 선전하오이쥐과학기술유한회사 수석재무관- 베이징톈궁이차이영화 tv 과학기술유한회사 수석재무관",2021,1,연이비앤티,090740
와이앤넥스트,정신욱,1974년 05월,대표이사,사내이사,"- 서울대학교 경제학과 졸업
- 前 (주)와이젠정보기술 대표이사
- 前  (주)플렉스미디어홀딩스 대표이사
- 現  (주)연이비앤티 부사장",2021,1,연이비앤티,090740
와이앤넥스트,김 영,1981년 11월,상무,미등기,"   -단국대학교 무역학과 졸업
-KTB투자증권 그룹전략본부, IB본부
-코너스톤나인 IB사업팀",2021,1,연이비앤티,090740
와이앤넥스트,류명선,1961년 05월,이사,미등기,"-보은농공고 졸업
- 前 BK LCD(중국) 구매부장- 現 아이엠이연이 구매총괄 이사",2021,1,연이비앤티,090740
와이앤넥스트,고행균,1979년 03월,이사,미등기,"-전주완주고등학교 졸업
- 前 세영솔루선 생산관리 과장
- 現 아이엠이연이 영업 이사",2021,1,연이비앤티,090740
와이앤넥스트,이동욱,1958년 09월,사외이사,사외이사,"성현회계법인 부회장
학교법인 극동학원 이사
성공회대학교 겸임교수
정동회계법인 대표이사
고려대학교 국제대학원 이수
연세대학교 경영대학원 졸업
연세대학교 상경대학 졸업",2021,1,연이비앤티,090740
와이앤넥스트,제현종,1979년 02월,대표이사,등기임원,- 前 주식회사 피닉스엔터테인먼트 이사- 前 Virtu Management Inc. 이사- 現 주식회사 인피니튜드 사장,2020,2,연이비앤티,090740
와이앤넥스트,장석환,1966년 10월,전무,미등기임원,"- 前 서울대학교 서양사학과 졸업
- 前 우리은행 신탁부 총괄
- 前 쌍방울그룹 총괄 CFO",2020,2,연이비앤티,090740
와이앤넥스트,고진영,1989년 05월,상무,미등기임원,- 前 신한금융투자 주식회사 M&A부- 現 글로벌원자산운용 주식회사 글로벌금융팀장,2020,2,연이비앤티,090740
와이앤넥스트,장영수,1967년 10월,이사,미등기임원,"- 前 KIDB 채권중개 총괄 상무이사
- 前 굿웰스인베스트먼트 상무이사
- 現 아이엠이연이 이사",2020,2,연이비앤티,090740
와이앤넥스트,임평수,1958년 12월,이사,미등기임원,"- 前 대림자동차공업주식회사 부장
- 前 에스엔케이폴리텍 전무",2020,2,연이비앤티,090740
와이앤넥스트,홍기석,1971년 04월,사내이사,등기임원,- 現 대한줄기세포치료학회 기획이사- 現 메디카코리아 자문위원- 現 올래성형외과 원장 ,2020,2,연이비앤티,090740
와이앤넥스트,이기승,1982년 06월,사내이사,등기임원,- 前 주식회사 넥스첼 이사- 現 Paymily Inc. 이사,2020,2,연이비앤티,090740
와이앤넥스트,변철형,1970년 06월,사외이사,등기임원,- 前 인천지방검찰청 특수부장검사- 前 서울서부지방검찰청 식품의약조사부장검사- 現 법무법인 평산 변호사,2020,2,연이비앤티,090740
와이앤넥스트,박선도,1970년 02월,사외이사,등기임원,- 前 신우회계법인 회계사- 現 회계법인길인 이사,2020,2,연이비앤티,090740
와이앤넥스트,Qu Weinan ,1987년 10월,사내이사,등기임원,- 산방창의수문화유한회사 운영부 부장-  iMe 엔터테인먼트 기획실장,2020,2,연이비앤티,090740
테라셈,이학우,1954년 01월,대표이사,사내이사,"데이콤
KT커머스(주)
현)관광모노레일(주) 대표",2021,1,테라셈,182690
테라셈,한영근,1966년 10월,이사,사내이사,"LG전자
LG정보통신
현) 한빛전기 이사",2021,1,테라셈,182690
테라셈,윤기섭,1975년 03월,이사,사내이사,"(주)피앤씨인터내셔널
(주)비엠텍
현) (주)비에이코리아",2021,1,테라셈,182690
테라셈,김경근,1960년 12월,이사,사내이사,로보틱스 연구원,2021,1,테라셈,182690
테라셈,김상원,1988년 11월,이사,사내이사,한국과학기술연구소 연구원,2021,1,테라셈,182690
테라셈,홍지백,1968년 05월,이사,사외이사,"보건복지부 자문변호사
서울시 법률지원단 변호사
현) 법무법인 나눔",2021,1,테라셈,182690
테라셈,이덕한,1959년 12월,이사,사외이사,매트로테크 연구원,2021,1,테라셈,182690
테라셈,곽명훈,1955년 08월,감사,감사,"서울지방환경청
환경부 공보관실
현) 대동환경기술단 고문",2021,1,테라셈,182690
테라셈,이정민,1988년 04월,감사,감사,우마통신,2021,1,테라셈,182690
테라셈,이학우,1951년 07월,대표이사,등기임원,"광운대학교 졸업
1989~2001 엘지유플러스
2003~2005 KT커머스주식회사
2019~현재 관광모노레일 대표",2020,2,테라셈,182690
테라셈,조익상,1971년 03월,사내이사,등기임원,"고려대학교 졸업
1989~1997 삼성전자 수원사업장
1997~2004 모토로라코리아",2020,2,테라셈,182690
테라셈,박용준,1963년 01월,사외이사,등기임원,"경희대학교 졸업
2018 한국감정평가사협회 자문위원
2014~2019 수원지방법원 법인감정인
2017~2019 대화감정평가법인 동부본부",2020,2,테라셈,182690
테라셈,곽명훈,1951년 01월,감사,등기임원,"1998~2001 환경부 공보관실
2001~2004 경인지방환경청 안산환경출장소
2004~2005 기획관리실 법무담당관실
2007~현재 대동환경기술단 고문",2020,2,테라셈,182690
매직마이크로,김형민,1972년 12월,대표이사,사내이사,"전) 우리투자증권 팀장
전) KB투자증권 팀장
현) 더마인드에셋 대표이사",2021,1,매직마이크로,127160
매직마이크로,최재훈,1979년 07월,사내이사,사내이사,"현) 더키사 대표이사
현) 이에스브이 사외이사
전) 위너지스 대표이사
전) NY 이사",2021,1,매직마이크로,127160
매직마이크로,김덕근,1968년 07월,사내이사,사내이사,"전)위노바 관리이사
전)서울마리나 대표이사
현)더블유디소프트 대표이사",2021,1,매직마이크로,127160
매직마이크로,윤여훈,1981년 03월,기타비상무이사,기타비상무이사,"전) 푸르덴셜 투자증권 근무
전) 한화증권 근무
현) 메리츠증권 근무",2021,1,매직마이크로,127160
매직마이크로,김동훈,1970년 09월,사내이사,사내이사,"전)비에이엔터테인먼트 이사
전)한국철도기술연구원 연구원",2021,1,매직마이크로,127160
매직마이크로,김현석,1977년 12월,사내이사,사내이사,"전)로운컬렉션 대표이사
현)엘투케이 대표이사",2021,1,매직마이크로,127160
매직마이크로,박석근,1969년 11월,사외이사,사외이사,전)C&그룹 구조조정본부 부사장,2021,1,매직마이크로,127160
매직마이크로,장양욱,1980년 04월,사내이사,등기임원,"전) 쉘라인 선임연구원
전) Lionix International B. V. Director",2020,2,매직마이크로,127160
매직마이크로,박정민,1981년 04월,사외이사,등기임원,현) 마임메디 대표이사,2020,2,매직마이크로,127160
매직마이크로,류창현,1963년 08월,감사,등기임원,"전) 대우증권
전) 동부증권
전) 메리츠종금증권",2020,2,매직마이크로,127160
소리바다,오재명,1971년 05월,회장,사내이사,"대원대학교 철도건설과 졸업
前 ㈜쎌마테라퓨틱스 부회장
現 ㈜소리바다벤처스 대표이사
現 ㈜소리바다 회장",2021,1,소리바다,053110
소리바다,이철희,1963년 09월,사외이사,미등기,前 NIS 국가정보원,2021,1,소리바다,053110
소리바다,조민호,1960년 06월,사외이사,미등기,"前 세계일보 심의인권위원
前 세계일보 사회부 기자
前 세계일보 통일부장
前 세계일보 정치부장
前 세계일보 논설위원
前 세계일보 정치전문기자
前 세계일보 논설위원
前 세계일보 심의인권위원",2021,1,소리바다,053110
소리바다,박준영,1946년 10월,사외이사,미등기,"성균관대학교 대학원 정치학 박사
前 중앙일보 사회부 기자
前 중앙일보 외신부 기자, 차장
前 중앙일보 뉴욕 특파원
前 중앙일보 편집국 부국장
前 대통령비서실 공보수석 비서관, 대변인
前 광주민주화운동 유공자 선정
前 제2대 국정홍보처 처장
前 동국대학교 신방과 겸임교수
前 제34대 전라남도 도지사
前 제35대 전라남도 도지사
前 전국시도지사협의회 부회장
前 제36대 전라남도 도지사
前 제5대 전국시도지사협의회 회장
前 제20대 국회의원(전남 영암군무안군신안군/국민의당)
前 제20대 국회 전반기 기획재정위원회 위원",2021,1,소리바다,053110
소리바다,김성수,1966년 03월,사외이사,미등기,"서울대학교 법과대학 졸업
前 대구지방법원 판사
前 대구지방법원 김천지원 판사
前 인천지방법원 판사
前 서울북부지방법원 판사
前 서울고등법원 판사
前 서울행정법원 판사
前 대전지방법원 부장판사
前 수원지방법원 부장판사
前 서울남부지방법원 부장판사
前 서울중앙지방법원 부장판사
現 법무법인 우면 대표 변호사
現 ㈜쇼박스 사외이사",2021,1,소리바다,053110
소리바다,김용진,1953년 01월,사외이사,미등기,"고려대학교 법과대학 법학과 졸업
前 대구, 원주, 마산 검사
前 사법연수원 교수
前 서울지방검찰청 부장검사
前 부산지방검찰청 동부지청 차장검사
前 수원지방검찰청 성남지청장
前 춘천지방검찰청 검사장
前 김용진법률사무소 대표변호사
前 법무법인 우송 고문변호사
現 중우 법률사무소 대표변호사",2021,1,소리바다,053110
소리바다,조상현,1962년 11월,사외이사,미등기,"경찰대학 1기
前 서울방배경찰서장
前 서울경찰청 보안과장
前 하남경찰서장
前 인천광역시지방경찰청 청문감사관
前 광주지방경찰청 남부서장",2021,1,소리바다,053110
소리바다,한진우,1980년 02월,사내이사,미등기,"연세대학교 공학대학원 전자공학박사
前 한국 정부장학생
前 Camridge University Research Assistant
前 삼성전자㈜ 산학장학생
前 삼성코닝㈜ 전략기획팀 책임
前 참엔지니어링㈜ 상무이사
現 거양산업개발㈜ 대표이사",2021,1,소리바다,053110
소리바다,박권영,1973년 10월,사내이사,미등기,"강남대학교 무역학과 졸업
연세대학교 경제대학원 경제학 전공
前 ㈜S.M엔터테인먼트 홍보팀장
前 ㈜S.M. Starlight Acadamy System 이사
前 ㈜굿엔터테인먼트 대표이사
前 ㈜굿이엠지 대표이사
前 ㈜굿엔터미디어 대표
前 ㈜케이엔터테인먼트 대표
前 ㈜스타팩토리아시아 대표",2021,1,소리바다,053110
소리바다,강지영,1978년 08월,사내이사,미등기,"서울여자대학교 조경학 전공
고려대학교 대학원 조경학 전공
前 ㈜리치몬트 코리아 마케팅 슈퍼바이저
前 ㈜케이엔터테인먼트 PR&마케팅 총괄이사
前 ㈜명보코리아 마케팅 매니저
前 ㈜리치몬트 코리아 PR&Communication 매니저
現 ㈜스타팩토리아시아 PR&마케팅 부사장",2021,1,소리바다,053110
소리바다,전성곤,1978년 07월,사내이사,미등기,"現 ㈜서플로 사내이사
現 대한서핑협회 정책홍보기획부 총괄",2021,1,소리바다,053110
소리바다,신종태,1966년 10월,대표이사,사내이사,"서강대학교 사학과 졸업
前 산동회계법인(KPMG) 공인회계사
現 ㈜한류티브이서울 감사",2021,1,소리바다,053110
소리바다,김준혁,1974년 10월,사내이사,미등기,"NYIT (New York Institute of Technology)
前 ㈜굿이엠지 대표이사
前 위디츠㈜ 대표이사
前 ㈜인피트론 대표이)
前 비티네트웍스㈜ 대표이사",2021,1,소리바다,053110
소리바다,김계현,1976년 04월,사내이사,미등기,"前 ㈜JY엔터테인먼트 사내이사
前 ㈜판타지오뮤직 감사
前 ㈜메이딘엔터테인먼트 대표이사
現 ㈜윌엔터테인먼트 대표이사",2021,1,소리바다,053110
소리바다,신두수,1973년 05월,사내이사,미등기,現 ㈜저먼오토모빌지엠비에이치 감사,2021,1,소리바다,053110
소리바다,김도균,1962년 11월,사내이사,미등기,"서울대학교 조선공학과 졸업
前 대우조선공업㈜
前 한라중공업㈜
前 서울일렉트론㈜, 진영테크놀로지㈜, EMRC, EnSoft
前 ㈜이에스씨
前 ㈜에프티이앤이
前 코리아에어텍㈜
前 ㈜소리바다 전무이사",2021,1,소리바다,053110
소리바다,김성균,1966년 05월,사내이사,미등기,"서울대학교 국제경제학과 졸업
아주대학교 MBA석사
미국공인회계사
前 ㈜인터파크 사외이사
前 다산존솔루션즈(DZS-나스닥) 사외이사
前 ㈜소리바다 CFO 부사장
現 ㈜윌인베스트먼트 대표이사
現 ㈜소리바다벤처스 사내이사
現 ㈜더스포츠투데이 대표이사",2021,1,소리바다,053110
소리바다,정인동,1977년 02월,사내이사,미등기,現 ㈜소리바다 음악사업본부 본부장,2021,1,소리바다,053110
소리바다,유성찬,1975년 08월,사내이사,미등기,現 ㈜소리바다 유통사업본부 본부장,2021,1,소리바다,053110
소리바다,허윤희,1980년 05월,이사,미등기,"現 ㈜소리바다 경영지원본부장
現 ㈜윌인베스트먼트 감사
現 ㈜소리바다벤처스 감사
現 ㈜더스포츠투데이 감사",2021,1,소리바다,053110
소리바다,조호견,1977년 05월,사내이사,사내이사,"서울대학교 조선해양공학과 졸업
前 ㈜이노그리드 대표이사
前 ㈔한국클라우드산업협회 부회장
現 ㈜크라운게임즈 대표이사
現 ㈜씨씨엠스카이 사내이사
現 ㈜윌엔터테인먼트 대표이사
現 ㈜윌인베스트먼트 사내이사
現 ㈜윌앤코스 사내이사
現 ㈜더스포츠투데이 사내이사",2021,1,소리바다,053110
소리바다,황종근,1971년 06월,사내이사,사내이사,"국립경상대학교 법과대학 졸업
前 더베이직하우스 대외협렵팀장
前 제너럴모터스 대표이사
前 ㈜더스포츠투데이 대표이사
前 ㈜소리바다벤처스 사내이사
現 ㈜윌인베스트먼트 사내이사
現 ㈜티브이데일리 사내이사",2021,1,소리바다,053110
소리바다,노유진,1974년 06월,사내이사,사내이사,"이화여자대학교 정치외교학과 졸업
한양대-미 Oregon Univ. TESOL 대학원 졸업
前 ㈜경기방송 공채 PD
前 ㈜보체웹닷컴 기획이사
前 ㈜더스포츠투데이 사내이사
現 ㈜소리바다벤처스 사내이사
現 ㈜윌인베스트먼트 사내이사",2021,1,소리바다,053110
소리바다,안철현,1969년 01월,감사,감사,"경희대학교 법과대학 법학과 졸업
제41회 사법시험 합격
前 법무법인 한길 소속변호사
前 법무부동부보호관찰소특별범죄예방자문위원
前 송파경찰서 경찰발전위원회 위원
前 강남구청 인사위원회 위원
現 법무법인로투스대표변호사",2021,1,소리바다,053110
소리바다,최규범,1969년 03월,사외이사,사외이사,"前 CNC CREATION INC. 대표이사
前 ㈜스노우파크 컨텐츠개발부사장
前 브레인리스닝 이사
前 ㈜라이프에이드코리아 마케팅총괄부사장
現 에이스밴쳐 사장",2021,1,소리바다,053110
소리바다,조서현,1980년 11월,사외이사,사외이사,"KAIST 졸업(산업공학과)
연세대학교 법무대학원 석사(조세법전공)
공군장교
前 이현회계법인
前 삼정KPMG
前 세무법인호연 이사
現 서현세무회계 대표 세무사",2021,1,소리바다,053110
